,isEdited,rating,date,review,userName,title
1235,False,4,2020-01-24 18:15:41,"App easy to use, especially now with Apple Pay. Lots to choose from, never not found an outfit! 
Items always arrived on time. 
Only negative is I wish they’d show each item on 2 different size models, say a small and a size 14 model",bevolly,Fast shopping
1236,False,5,2019-06-12 09:20:20,Always so easy to find exactly what you are looking for. Especially the videos of the models they show wearing the item. So much variety and choices of sizes too. Can’t go wrong ordering from ASOS.,PhoebeCarly,Fab to order from
1237,False,5,2019-04-25 21:18:35,"One of the easiest retail apps around. I also love the diversity ASOS show, their homepage is full of so many different women, it’s fantastic so please keep it coming! So quick and easy to use and the use of Klarna is great to try before you buy",Lucy-Luke,Love it
1238,False,5,2019-01-14 12:09:19,"The app is very easy to use, very quick once getting to grips with it, much prefer this than the website itself as the shopping experience is so much more efficient",Asian Stormzy,App use
1239,False,5,2018-12-25 20:30:28,"When ever I am in need of new clothes I always go to ASOS, I am always amazed with the service that is provided. The delivery is always quick and on time and the experience online and On the app is amazing.",jamiewalsh01,My got to place for clothes!!!!
1240,False,5,2018-12-03 18:44:48,"Reliable site, always delivers on time. Have used for years and is always my first site to visit when clothes shopping online.",stepho.89,Trustworthy website
1241,False,5,2018-10-25 20:52:40,"ASOS never fails to disappoint, always giving me inspiration for what to wear. Good range of styles suits my eclectic tastes. Love the student discount and next day delivery option - as I’m always last minute! Great costumer services always with returns!!",Carebear_greenbiro,"What you want, when you need it"
1242,False,5,2018-10-24 15:28:18,"Can’t get enough of this. And the unlimited next day delivery is a must. So easy to navigate. Returns are completely hassle free. Klarna is just amazing. If carlsberg made websites this would be it. They have thought of everything 
Well done Asos",delilah boo,Favourite clothes Ap
1243,False,5,2018-10-24 13:17:04,I buy off here all of the time. Never been disappointed. The quality is incredible and the prices are always good. Recommend getting ASOS premium if you buy from here a lot,Him132646473,Best shopping app for men
1244,False,5,2018-10-06 10:23:54,"Love that fact that you can save all the items you like then look at them probably before making your choice, great idea",Soarkles70,Saved items
1245,False,5,2018-10-02 12:39:06,My favourite online store ever. I can’t help but look everyday to see what’s new in. There are unique things you can buy that you don’t see in high street shops. Plus there is always a sale on on great items.,lollyrot,Love it!!
1246,False,5,2018-09-14 20:08:11,"Great choice on brands, great style tips. Super fast delivery. Quality range of men’s clothing. ASOS own brand is super great value but all looks the part so you don’t always have to buy the designer label stuff but the choice is yours all in one place.",jamiep01,Best online clothing shop
1247,False,5,2018-08-18 09:13:58,"Most times I shop anywhere away from Asos online I seem to be disappointed. If I need to be sure something will arrive on time or as stated, I always go for ASOS",Jessyjj3,Can’t really shop anywhere else
1248,False,5,2018-08-10 19:33:01,"I honestly love the ASOS app! It’s by far my fav clothes app as it’s the easiest for me to navigate whilst also maintaining an aesthetic vibe,
Good job!!!!
I also love the titles of some of your collections as as a young person I can connect with them and find them great and funny!:)",chloe-fashionable-roberts,Opinion of ASOS app
1249,False,5,2018-07-15 17:43:21,"By far better quality, incredible prices and easier than other websites!",JamesDono,Better than other shopping platforms!
1250,False,5,2017-12-22 13:23:38,"I always give the ASOS app a bit of a window shop but always end up buying!

A great selection of brands and decent prices means you’ll come back again and again!",JimmyMac81,Superb from start to finish!
1251,False,5,2017-12-12 18:45:41,Awesome stuff for men which was at a good affordable price to purchase for my partners Christmas presents. Just wish they had a children’s department too. Love their women’s department especially with the sales and discounts really does help especially for last mins.,Ritchie Samba,Men and women’s department
1252,False,5,2017-10-26 20:49:02,"It's so easy to find clothing for different occasions.  Having the App is great, very easy to find what I'm looking for. Love ASOS, excellent service and having the videos of the models wearing the clothing gives you a much better idea of how it will look.",Toosweet_12,Very Good
1253,False,5,2017-09-19 06:52:21,After the latest update I keep getting an error message whenever I try to open the app. Useless atm which is a shame because when it works I love it a lot :(,Majoness,App won't open
1254,False,5,2022-10-11 14:44:53,I love the way this app looks and works. The high quality images and videos make it easy to choose which clothes I want. Fast too!,Plane Sailing,Excellent app
1255,False,3,2022-11-02 13:52:53,Not worth paying anymore. 4 out of last 5 deliveries that were supposed to be next day haven't been delivered till the 3rd day. Pointless paying for it and was always apparently going to bring back the asos vouchers for how much you spend. Not happened.,____SB,ASOS Premier
1256,False,5,2022-05-31 23:36:35,"My No.1 place for shopping online, can almost always find exactly what I need, easy to navigate, parcels always arrive in time and returns are very easy! 10/10",ommatfin,Love asos!
1257,False,1,2022-08-16 12:17:13,"I placed an order for 2 pairs of sliders & premier delivery, I received the sliders the next day & I was happy, iv gone to purchase another order & it says on my profile it says iv gta pay the £10 delivery again, tried to sort it through the customer chat with Diane, it was really hard work, long reply’s & she told me it’s showing on her side & ended the chat without resolving the issue.",JJRRWW87,Customer contact is rubbish!!
1258,False,1,2022-08-03 21:02:03,"ASOS used to be an amazing website. The quality of clothes have gone downhill and the Customer service is appalling. I never receive my items in time and often they get redirected and then I never receive them. Todays order will be my last with ASOS and whilst that may not mean anything to the huge company now, I know many other people who feel the same.",FormerASOSaddict,Lost its sparkle
